Course Title Code,Student ID,Level / Semester,Department,Course Code,Score,Lecturer ID
26,ECO / 1090,300 / 1st,ECONOMICS,ECO 2626,53,ST / ECO / 191
26,ECO / 1091,300 / 1st,ECONOMICS,ECO 2626,43,ST / ECO / 191
26,ECO / 1092,300 / 1st,ECONOMICS,ECO 2626,85,ST / ECO / 191
26,ECO / 1093,300 / 1st,ECONOMICS,ECO 2626,40,ST / ECO / 191
26,ECO / 1094,300 / 1st,ECONOMICS,ECO 2626,42,ST / ECO / 191
26,ECO / 1095,300 / 1st,ECONOMICS,ECO 2626,55,ST / ECO / 191
26,ECO / 1096,300 / 1st,ECONOMICS,ECO 2626,90,ST / ECO / 191
26,ECO / 1097,300 / 1st,ECONOMICS,ECO 2626,82,ST / ECO / 191
26,ECO / 1098,300 / 1st,ECONOMICS,ECO 2626,64,ST / ECO / 191
26,ECO / 1099,300 / 1st,ECONOMICS,ECO 2626,33,ST / ECO / 191
26,ECO / 1100,300 / 1st,ECONOMICS,ECO 2626,56,ST / ECO / 191
27,ECO / 1001,300 / 1st,ECONOMICS,ECO 2727,45,ST / ECO / 192
27,ECO / 1002,300 / 1st,ECONOMICS,ECO 2727,46,ST / ECO / 192
27,ECO / 1003,300 / 1st,ECONOMICS,ECO 2727,59,ST / ECO / 192
27,ECO / 1004,300 / 1st,ECONOMICS,ECO 2727,75,ST / ECO / 192
27,ECO / 1005,300 / 1st,ECONOMICS,ECO 2727,91,ST / ECO / 192
27,ECO / 1006,300 / 1st,ECONOMICS,ECO 2727,42,ST / ECO / 192
27,ECO / 1007,300 / 1st,ECONOMICS,ECO 2727,47,ST / ECO / 192
27,ECO / 1008,300 / 1st,ECONOMICS,ECO 2727,46,ST / ECO / 192
27,ECO / 1009,300 / 1st,ECONOMICS,ECO 2727,65,ST / ECO / 192
27,ECO / 1010,300 / 1st,ECONOMICS,ECO 2727,45,ST / ECO / 192
27,ECO / 1011,300 / 1st,ECONOMICS,ECO 2727,63,ST / ECO / 192
27,ECO / 1012,300 / 1st,ECONOMICS,ECO 2727,52,ST / ECO / 192
27,ECO / 1013,300 / 1st,ECONOMICS,ECO 2727,66,ST / ECO / 192
27,ECO / 1014,300 / 1st,ECONOMICS,ECO 2727,89,ST / ECO / 192
27,ECO / 1015,300 / 1st,ECONOMICS,ECO 2727,72,ST / ECO / 192
27,ECO / 1016,300 / 1st,ECONOMICS,ECO 2727,74,ST / ECO / 192
27,ECO / 1017,300 / 1st,ECONOMICS,ECO 2727,63,ST / ECO / 192
27,ECO / 1018,300 / 1st,ECONOMICS,ECO 2727,61,ST / ECO / 192
27,ECO / 1019,300 / 1st,ECONOMICS,ECO 2727,49,ST / ECO / 192
27,ECO / 1020,300 / 1st,ECONOMICS,ECO 2727,69,ST / ECO / 192
27,ECO / 1021,300 / 1st,ECONOMICS,ECO 2727,35,ST / ECO / 192
27,ECO / 1022,300 / 1st,ECONOMICS,ECO 2727,68,ST / ECO / 192
27,ECO / 1023,300 / 1st,ECONOMICS,ECO 2727,79,ST / ECO / 192
27,ECO / 1024,300 / 1st,ECONOMICS,ECO 2727,20,ST / ECO / 192
27,ECO / 1025,300 / 1st,ECONOMICS,ECO 2727,83,ST / ECO / 192
27,ECO / 1026,300 / 1st,ECONOMICS,ECO 2727,55,ST / ECO / 192
27,ECO / 1027,300 / 1st,ECONOMICS,ECO 2727,83,ST / ECO / 192
27,ECO / 1028,300 / 1st,ECONOMICS,ECO 2727,66,ST / ECO / 192
27,ECO / 1029,300 / 1st,ECONOMICS,ECO 2727,47,ST / ECO / 192
27,ECO / 1030,300 / 1st,ECONOMICS,ECO 2727,53,ST / ECO / 192
27,ECO / 1031,300 / 1st,ECONOMICS,ECO 2727,90,ST / ECO / 192
27,ECO / 1032,300 / 1st,ECONOMICS,ECO 2727,68,ST / ECO / 192
27,ECO / 1033,300 / 1st,ECONOMICS,ECO 2727,48,ST / ECO / 192
27,ECO / 1034,300 / 1st,ECONOMICS,ECO 2727,95,ST / ECO / 192
27,ECO / 1035,300 / 1st,ECONOMICS,ECO 2727,83,ST / ECO / 192
27,ECO / 1036,300 / 1st,ECONOMICS,ECO 2727,44,ST / ECO / 192
27,ECO / 1037,300 / 1st,ECONOMICS,ECO 2727,65,ST / ECO / 192
27,ECO / 1038,300 / 1st,ECONOMICS,ECO 2727,44,ST / ECO / 192
27,ECO / 1039,300 / 1st,ECONOMICS,ECO 2727,87,ST / ECO / 192
27,ECO / 1040,300 / 1st,ECONOMICS,ECO 2727,37,ST / ECO / 192
27,ECO / 1041,300 / 1st,ECONOMICS,ECO 2727,88,ST / ECO / 192
27,ECO / 1042,300 / 1st,ECONOMICS,ECO 2727,51,ST / ECO / 192
27,ECO / 1043,300 / 1st,ECONOMICS,ECO 2727,82,ST / ECO / 192
27,ECO / 1044,300 / 1st,ECONOMICS,ECO 2727,64,ST / ECO / 192
27,ECO / 1045,300 / 1st,ECONOMICS,ECO 2727,95,ST / ECO / 192
27,ECO / 1046,300 / 1st,ECONOMICS,ECO 2727,46,ST / ECO / 192
27,ECO / 1047,300 / 1st,ECONOMICS,ECO 2727,30,ST / ECO / 192
27,ECO / 1048,300 / 1st,ECONOMICS,ECO 2727,96,ST / ECO / 192
27,ECO / 1049,300 / 1st,ECONOMICS,ECO 2727,68,ST / ECO / 192
27,ECO / 1050,300 / 1st,ECONOMICS,ECO 2727,72,ST / ECO / 192
27,ECO / 1051,300 / 1st,ECONOMICS,ECO 2727,65,ST / ECO / 192
27,ECO / 1052,300 / 1st,ECONOMICS,ECO 2727,91,ST / ECO / 192
27,ECO / 1053,300 / 1st,ECONOMICS,ECO 2727,58,ST / ECO / 192
27,ECO / 1054,300 / 1st,ECONOMICS,ECO 2727,51,ST / ECO / 192
27,ECO / 1055,300 / 1st,ECONOMICS,ECO 2727,50,ST / ECO / 192
27,ECO / 1056,300 / 1st,ECONOMICS,ECO 2727,71,ST / ECO / 192
27,ECO / 1057,300 / 1st,ECONOMICS,ECO 2727,62,ST / ECO / 192
27,ECO / 1058,300 / 1st,ECONOMICS,ECO 2727,83,ST / ECO / 192
27,ECO / 1059,300 / 1st,ECONOMICS,ECO 2727,45,ST / ECO / 192
27,ECO / 1060,300 / 1st,ECONOMICS,ECO 2727,49,ST / ECO / 192
27,ECO / 1061,300 / 1st,ECONOMICS,ECO 2727,56,ST / ECO / 192
27,ECO / 1062,300 / 1st,ECONOMICS,ECO 2727,50,ST / ECO / 192
27,ECO / 1063,300 / 1st,ECONOMICS,ECO 2727,30,ST / ECO / 192
27,ECO / 1064,300 / 1st,ECONOMICS,ECO 2727,65,ST / ECO / 192
27,ECO / 1065,300 / 1st,ECONOMICS,ECO 2727,68,ST / ECO / 192
27,ECO / 1066,300 / 1st,ECONOMICS,ECO 2727,46,ST / ECO / 192
27,ECO / 1067,300 / 1st,ECONOMICS,ECO 2727,40,ST / ECO / 192
27,ECO / 1068,300 / 1st,ECONOMICS,ECO 2727,44,ST / ECO / 192
27,ECO / 1069,300 / 1st,ECONOMICS,ECO 2727,50,ST / ECO / 192
27,ECO / 1070,300 / 1st,ECONOMICS,ECO 2727,93,ST / ECO / 192
27,ECO / 1071,300 / 1st,ECONOMICS,ECO 2727,84,ST / ECO / 192
27,ECO / 1072,300 / 1st,ECONOMICS,ECO 2727,93,ST / ECO / 192
27,ECO / 1073,300 / 1st,ECONOMICS,ECO 2727,47,ST / ECO / 192
27,ECO / 1074,300 / 1st,ECONOMICS,ECO 2727,46,ST / ECO / 192
27,ECO / 1075,300 / 1st,ECONOMICS,ECO 2727,62,ST / ECO / 192
27,ECO / 1076,300 / 1st,ECONOMICS,ECO 2727,43,ST / ECO / 192
27,ECO / 1077,300 / 1st,ECONOMICS,ECO 2727,88,ST / ECO / 192
27,ECO / 1078,300 / 1st,ECONOMICS,ECO 2727,68,ST / ECO / 192
27,ECO / 1079,300 / 1st,ECONOMICS,ECO 2727,75,ST / ECO / 192
27,ECO / 1080,300 / 1st,ECONOMICS,ECO 2727,46,ST / ECO / 192
27,ECO / 1081,300 / 1st,ECONOMICS,ECO 2727,94,ST / ECO / 192
27,ECO / 1082,300 / 1st,ECONOMICS,ECO 2727,63,ST / ECO / 192
27,ECO / 1083,300 / 1st,ECONOMICS,ECO 2727,37,ST / ECO / 192
27,ECO / 1084,300 / 1st,ECONOMICS,ECO 2727,66,ST / ECO / 192
27,ECO / 1085,300 / 1st,ECONOMICS,ECO 2727,57,ST / ECO / 192
27,ECO / 1086,300 / 1st,ECONOMICS,ECO 2727,50,ST / ECO / 192
27,ECO / 1087,300 / 1st,ECONOMICS,ECO 2727,85,ST / ECO / 192
27,ECO / 1088,300 / 1st,ECONOMICS,ECO 2727,24,ST / ECO / 192
27,ECO / 1089,300 / 1st,ECONOMICS,ECO 2727,52,ST / ECO / 192
27,ECO / 1090,300 / 1st,ECONOMICS,ECO 2727,76,ST / ECO / 192
27,ECO / 1091,300 / 1st,ECONOMICS,ECO 2727,96,ST / ECO / 192
27,ECO / 1092,300 / 1st,ECONOMICS,ECO 2727,24,ST / ECO / 192
27,ECO / 1093,300 / 1st,ECONOMICS,ECO 2727,45,ST / ECO / 192
27,ECO / 1094,300 / 1st,ECONOMICS,ECO 2727,57,ST / ECO / 192
27,ECO / 1095,300 / 1st,ECONOMICS,ECO 2727,45,ST / ECO / 192
27,ECO / 1096,300 / 1st,ECONOMICS,ECO 2727,64,ST / ECO / 192
27,ECO / 1097,300 / 1st,ECONOMICS,ECO 2727,58,ST / ECO / 192
27,ECO / 1098,300 / 1st,ECONOMICS,ECO 2727,26,ST / ECO / 192
27,ECO / 1099,300 / 1st,ECONOMICS,ECO 2727,62,ST / ECO / 192
27,ECO / 1100,300 / 1st,ECONOMICS,ECO 2727,40,ST / ECO / 192
28,ECO / 1001,300 / 1st,ECONOMICS,ECO 2828,44,ST / ECO / 193
28,ECO / 1002,300 / 1st,ECONOMICS,ECO 2828,66,ST / ECO / 193
28,ECO / 1003,300 / 1st,ECONOMICS,ECO 2828,65,ST / ECO / 193
28,ECO / 1004,300 / 1st,ECONOMICS,ECO 2828,53,ST / ECO / 193
28,ECO / 1005,300 / 1st,ECONOMICS,ECO 2828,74,ST / ECO / 193
28,ECO / 1006,300 / 1st,ECONOMICS,ECO 2828,23,ST / ECO / 193
28,ECO / 1007,300 / 1st,ECONOMICS,ECO 2828,65,ST / ECO / 193
28,ECO / 1008,300 / 1st,ECONOMICS,ECO 2828,63,ST / ECO / 193
28,ECO / 1009,300 / 1st,ECONOMICS,ECO 2828,68,ST / ECO / 193
28,ECO / 1010,300 / 1st,ECONOMICS,ECO 2828,54,ST / ECO / 193
28,ECO / 1011,300 / 1st,ECONOMICS,ECO 2828,85,ST / ECO / 193
28,ECO / 1012,300 / 1st,ECONOMICS,ECO 2828,76,ST / ECO / 193
28,ECO / 1013,300 / 1st,ECONOMICS,ECO 2828,95,ST / ECO / 193
28,ECO / 1014,300 / 1st,ECONOMICS,ECO 2828,40,ST / ECO / 193
28,ECO / 1015,300 / 1st,ECONOMICS,ECO 2828,90,ST / ECO / 193
28,ECO / 1016,300 / 1st,ECONOMICS,ECO 2828,69,ST / ECO / 193
28,ECO / 1017,300 / 1st,ECONOMICS,ECO 2828,95,ST / ECO / 193
28,ECO / 1018,300 / 1st,ECONOMICS,ECO 2828,44,ST / ECO / 193
28,ECO / 1019,300 / 1st,ECONOMICS,ECO 2828,51,ST / ECO / 193
28,ECO / 1020,300 / 1st,ECONOMICS,ECO 2828,94,ST / ECO / 193
28,ECO / 1021,300 / 1st,ECONOMICS,ECO 2828,41,ST / ECO / 193
28,ECO / 1022,300 / 1st,ECONOMICS,ECO 2828,96,ST / ECO / 193
28,ECO / 1023,300 / 1st,ECONOMICS,ECO 2828,68,ST / ECO / 193
28,ECO / 1024,300 / 1st,ECONOMICS,ECO 2828,55,ST / ECO / 193
28,ECO / 1025,300 / 1st,ECONOMICS,ECO 2828,51,ST / ECO / 193
28,ECO / 1026,300 / 1st,ECONOMICS,ECO 2828,82,ST / ECO / 193
28,ECO / 1027,300 / 1st,ECONOMICS,ECO 2828,69,ST / ECO / 193
28,ECO / 1028,300 / 1st,ECONOMICS,ECO 2828,77,ST / ECO / 193
28,ECO / 1029,300 / 1st,ECONOMICS,ECO 2828,72,ST / ECO / 193
28,ECO / 1030,300 / 1st,ECONOMICS,ECO 2828,61,ST / ECO / 193
28,ECO / 1031,300 / 1st,ECONOMICS,ECO 2828,80,ST / ECO / 193
28,ECO / 1032,300 / 1st,ECONOMICS,ECO 2828,74,ST / ECO / 193
28,ECO / 1033,300 / 1st,ECONOMICS,ECO 2828,80,ST / ECO / 193
28,ECO / 1034,300 / 1st,ECONOMICS,ECO 2828,50,ST / ECO / 193
28,ECO / 1035,300 / 1st,ECONOMICS,ECO 2828,45,ST / ECO / 193
28,ECO / 1036,300 / 1st,ECONOMICS,ECO 2828,90,ST / ECO / 193
28,ECO / 1037,300 / 1st,ECONOMICS,ECO 2828,56,ST / ECO / 193
28,ECO / 1038,300 / 1st,ECONOMICS,ECO 2828,43,ST / ECO / 193
28,ECO / 1039,300 / 1st,ECONOMICS,ECO 2828,65,ST / ECO / 193
28,ECO / 1040,300 / 1st,ECONOMICS,ECO 2828,49,ST / ECO / 193
28,ECO / 1041,300 / 1st,ECONOMICS,ECO 2828,86,ST / ECO / 193
28,ECO / 1042,300 / 1st,ECONOMICS,ECO 2828,79,ST / ECO / 193
28,ECO / 1043,300 / 1st,ECONOMICS,ECO 2828,81,ST / ECO / 193
28,ECO / 1044,300 / 1st,ECONOMICS,ECO 2828,68,ST / ECO / 193
28,ECO / 1045,300 / 1st,ECONOMICS,ECO 2828,91,ST / ECO / 193
28,ECO / 1046,300 / 1st,ECONOMICS,ECO 2828,77,ST / ECO / 193
28,ECO / 1047,300 / 1st,ECONOMICS,ECO 2828,65,ST / ECO / 193
28,ECO / 1048,300 / 1st,ECONOMICS,ECO 2828,88,ST / ECO / 193
28,ECO / 1049,300 / 1st,ECONOMICS,ECO 2828,65,ST / ECO / 193
28,ECO / 1050,300 / 1st,ECONOMICS,ECO 2828,79,ST / ECO / 193
28,ECO / 1051,300 / 1st,ECONOMICS,ECO 2828,47,ST / ECO / 193
28,ECO / 1052,300 / 1st,ECONOMICS,ECO 2828,68,ST / ECO / 193
28,ECO / 1053,300 / 1st,ECONOMICS,ECO 2828,45,ST / ECO / 193
28,ECO / 1054,300 / 1st,ECONOMICS,ECO 2828,90,ST / ECO / 193
28,ECO / 1055,300 / 1st,ECONOMICS,ECO 2828,42,ST / ECO / 193
28,ECO / 1056,300 / 1st,ECONOMICS,ECO 2828,57,ST / ECO / 193
28,ECO / 1057,300 / 1st,ECONOMICS,ECO 2828,56,ST / ECO / 193
28,ECO / 1058,300 / 1st,ECONOMICS,ECO 2828,63,ST / ECO / 193
28,ECO / 1059,300 / 1st,ECONOMICS,ECO 2828,77,ST / ECO / 193
28,ECO / 1060,300 / 1st,ECONOMICS,ECO 2828,56,ST / ECO / 193
28,ECO / 1061,300 / 1st,ECONOMICS,ECO 2828,48,ST / ECO / 193
28,ECO / 1062,300 / 1st,ECONOMICS,ECO 2828,66,ST / ECO / 193
28,ECO / 1063,300 / 1st,ECONOMICS,ECO 2828,68,ST / ECO / 193
28,ECO / 1064,300 / 1st,ECONOMICS,ECO 2828,47,ST / ECO / 193
28,ECO / 1065,300 / 1st,ECONOMICS,ECO 2828,54,ST / ECO / 193
28,ECO / 1066,300 / 1st,ECONOMICS,ECO 2828,42,ST / ECO / 193
28,ECO / 1067,300 / 1st,ECONOMICS,ECO 2828,77,ST / ECO / 193
28,ECO / 1068,300 / 1st,ECONOMICS,ECO 2828,50,ST / ECO / 193
28,ECO / 1069,300 / 1st,ECONOMICS,ECO 2828,56,ST / ECO / 193
28,ECO / 1070,300 / 1st,ECONOMICS,ECO 2828,43,ST / ECO / 193
28,ECO / 1071,300 / 1st,ECONOMICS,ECO 2828,59,ST / ECO / 193
28,ECO / 1072,300 / 1st,ECONOMICS,ECO 2828,73,ST / ECO / 193
28,ECO / 1073,300 / 1st,ECONOMICS,ECO 2828,82,ST / ECO / 193
28,ECO / 1074,300 / 1st,ECONOMICS,ECO 2828,78,ST / ECO / 193
28,ECO / 1075,300 / 1st,ECONOMICS,ECO 2828,75,ST / ECO / 193
28,ECO / 1076,300 / 1st,ECONOMICS,ECO 2828,87,ST / ECO / 193
28,ECO / 1077,300 / 1st,ECONOMICS,ECO 2828,43,ST / ECO / 193
28,ECO / 1078,300 / 1st,ECONOMICS,ECO 2828,66,ST / ECO / 193
28,ECO / 1079,300 / 1st,ECONOMICS,ECO 2828,54,ST / ECO / 193
28,ECO / 1080,300 / 1st,ECONOMICS,ECO 2828,72,ST / ECO / 193
28,ECO / 1081,300 / 1st,ECONOMICS,ECO 2828,53,ST / ECO / 193
28,ECO / 1082,300 / 1st,ECONOMICS,ECO 2828,92,ST / ECO / 193
28,ECO / 1083,300 / 1st,ECONOMICS,ECO 2828,74,ST / ECO / 193
28,ECO / 1084,300 / 1st,ECONOMICS,ECO 2828,52,ST / ECO / 193
28,ECO / 1085,300 / 1st,ECONOMICS,ECO 2828,62,ST / ECO / 193
28,ECO / 1086,300 / 1st,ECONOMICS,ECO 2828,58,ST / ECO / 193
28,ECO / 1087,300 / 1st,ECONOMICS,ECO 2828,51,ST / ECO / 193
28,ECO / 1088,300 / 1st,ECONOMICS,ECO 2828,69,ST / ECO / 193
28,ECO / 1089,300 / 1st,ECONOMICS,ECO 2828,53,ST / ECO / 193
28,ECO / 1090,300 / 1st,ECONOMICS,ECO 2828,28,ST / ECO / 193
28,ECO / 1091,300 / 1st,ECONOMICS,ECO 2828,56,ST / ECO / 193
28,ECO / 1092,300 / 1st,ECONOMICS,ECO 2828,43,ST / ECO / 193
28,ECO / 1093,300 / 1st,ECONOMICS,ECO 2828,41,ST / ECO / 193
28,ECO / 1094,300 / 1st,ECONOMICS,ECO 2828,54,ST / ECO / 193
28,ECO / 1095,300 / 1st,ECONOMICS,ECO 2828,73,ST / ECO / 193
28,ECO / 1096,300 / 1st,ECONOMICS,ECO 2828,53,ST / ECO / 193
28,ECO / 1097,300 / 1st,ECONOMICS,ECO 2828,85,ST / ECO / 193
28,ECO / 1098,300 / 1st,ECONOMICS,ECO 2828,95,ST / ECO / 193
28,ECO / 1099,300 / 1st,ECONOMICS,ECO 2828,39,ST / ECO / 193
28,ECO / 1100,300 / 1st,ECONOMICS,ECO 2828,89,ST / ECO / 193
29,ECO / 1001,300 / 1st,ECONOMICS,ECO 2929,48,ST / ECO / 194
29,ECO / 1002,300 / 1st,ECONOMICS,ECO 2929,42,ST / ECO / 194
29,ECO / 1003,300 / 1st,ECONOMICS,ECO 2929,67,ST / ECO / 194
29,ECO / 1004,300 / 1st,ECONOMICS,ECO 2929,72,ST / ECO / 194
29,ECO / 1005,300 / 1st,ECONOMICS,ECO 2929,63,ST / ECO / 194
29,ECO / 1006,300 / 1st,ECONOMICS,ECO 2929,46,ST / ECO / 194
29,ECO / 1007,300 / 1st,ECONOMICS,ECO 2929,50,ST / ECO / 194
29,ECO / 1008,300 / 1st,ECONOMICS,ECO 2929,92,ST / ECO / 194
29,ECO / 1009,300 / 1st,ECONOMICS,ECO 2929,48,ST / ECO / 194
29,ECO / 1010,300 / 1st,ECONOMICS,ECO 2929,44,ST / ECO / 194
29,ECO / 1011,300 / 1st,ECONOMICS,ECO 2929,75,ST / ECO / 194
29,ECO / 1012,300 / 1st,ECONOMICS,ECO 2929,63,ST / ECO / 194
29,ECO / 1013,300 / 1st,ECONOMICS,ECO 2929,66,ST / ECO / 194
29,ECO / 1014,300 / 1st,ECONOMICS,ECO 2929,67,ST / ECO / 194
29,ECO / 1015,300 / 1st,ECONOMICS,ECO 2929,40,ST / ECO / 194
29,ECO / 1016,300 / 1st,ECONOMICS,ECO 2929,63,ST / ECO / 194
29,ECO / 1017,300 / 1st,ECONOMICS,ECO 2929,47,ST / ECO / 194
29,ECO / 1018,300 / 1st,ECONOMICS,ECO 2929,62,ST / ECO / 194
29,ECO / 1019,300 / 1st,ECONOMICS,ECO 2929,21,ST / ECO / 194
29,ECO / 1020,300 / 1st,ECONOMICS,ECO 2929,73,ST / ECO / 194
29,ECO / 1021,300 / 1st,ECONOMICS,ECO 2929,58,ST / ECO / 194
29,ECO / 1022,300 / 1st,ECONOMICS,ECO 2929,42,ST / ECO / 194
29,ECO / 1023,300 / 1st,ECONOMICS,ECO 2929,59,ST / ECO / 194
29,ECO / 1024,300 / 1st,ECONOMICS,ECO 2929,73,ST / ECO / 194
29,ECO / 1025,300 / 1st,ECONOMICS,ECO 2929,21,ST / ECO / 194
29,ECO / 1026,300 / 1st,ECONOMICS,ECO 2929,63,ST / ECO / 194
29,ECO / 1027,300 / 1st,ECONOMICS,ECO 2929,47,ST / ECO / 194
29,ECO / 1028,300 / 1st,ECONOMICS,ECO 2929,86,ST / ECO / 194
29,ECO / 1029,300 / 1st,ECONOMICS,ECO 2929,76,ST / ECO / 194
29,ECO / 1030,300 / 1st,ECONOMICS,ECO 2929,75,ST / ECO / 194
29,ECO / 1031,300 / 1st,ECONOMICS,ECO 2929,30,ST / ECO / 194
29,ECO / 1032,300 / 1st,ECONOMICS,ECO 2929,56,ST / ECO / 194
29,ECO / 1033,300 / 1st,ECONOMICS,ECO 2929,51,ST / ECO / 194
29,ECO / 1034,300 / 1st,ECONOMICS,ECO 2929,43,ST / ECO / 194
29,ECO / 1035,300 / 1st,ECONOMICS,ECO 2929,49,ST / ECO / 194
29,ECO / 1036,300 / 1st,ECONOMICS,ECO 2929,62,ST / ECO / 194
29,ECO / 1037,300 / 1st,ECONOMICS,ECO 2929,57,ST / ECO / 194
29,ECO / 1038,300 / 1st,ECONOMICS,ECO 2929,79,ST / ECO / 194
29,ECO / 1039,300 / 1st,ECONOMICS,ECO 2929,66,ST / ECO / 194
29,ECO / 1040,300 / 1st,ECONOMICS,ECO 2929,64,ST / ECO / 194
29,ECO / 1041,300 / 1st,ECONOMICS,ECO 2929,91,ST / ECO / 194
29,ECO / 1042,300 / 1st,ECONOMICS,ECO 2929,67,ST / ECO / 194
29,ECO / 1043,300 / 1st,ECONOMICS,ECO 2929,83,ST / ECO / 194
29,ECO / 1044,300 / 1st,ECONOMICS,ECO 2929,55,ST / ECO / 194
29,ECO / 1045,300 / 1st,ECONOMICS,ECO 2929,53,ST / ECO / 194
29,ECO / 1046,300 / 1st,ECONOMICS,ECO 2929,47,ST / ECO / 194
29,ECO / 1047,300 / 1st,ECONOMICS,ECO 2929,87,ST / ECO / 194
29,ECO / 1048,300 / 1st,ECONOMICS,ECO 2929,52,ST / ECO / 194
29,ECO / 1049,300 / 1st,ECONOMICS,ECO 2929,51,ST / ECO / 194
29,ECO / 1050,300 / 1st,ECONOMICS,ECO 2929,58,ST / ECO / 194
29,ECO / 1051,300 / 1st,ECONOMICS,ECO 2929,89,ST / ECO / 194
29,ECO / 1052,300 / 1st,ECONOMICS,ECO 2929,66,ST / ECO / 194
29,ECO / 1053,300 / 1st,ECONOMICS,ECO 2929,66,ST / ECO / 194
29,ECO / 1054,300 / 1st,ECONOMICS,ECO 2929,55,ST / ECO / 194
29,ECO / 1055,300 / 1st,ECONOMICS,ECO 2929,62,ST / ECO / 194
29,ECO / 1056,300 / 1st,ECONOMICS,ECO 2929,82,ST / ECO / 194
29,ECO / 1057,300 / 1st,ECONOMICS,ECO 2929,41,ST / ECO / 194
29,ECO / 1058,300 / 1st,ECONOMICS,ECO 2929,69,ST / ECO / 194
29,ECO / 1059,300 / 1st,ECONOMICS,ECO 2929,63,ST / ECO / 194
29,ECO / 1060,300 / 1st,ECONOMICS,ECO 2929,49,ST / ECO / 194
29,ECO / 1061,300 / 1st,ECONOMICS,ECO 2929,68,ST / ECO / 194
29,ECO / 1062,300 / 1st,ECONOMICS,ECO 2929,74,ST / ECO / 194
29,ECO / 1063,300 / 1st,ECONOMICS,ECO 2929,59,ST / ECO / 194
29,ECO / 1064,300 / 1st,ECONOMICS,ECO 2929,92,ST / ECO / 194
29,ECO / 1065,300 / 1st,ECONOMICS,ECO 2929,83,ST / ECO / 194
29,ECO / 1066,300 / 1st,ECONOMICS,ECO 2929,95,ST / ECO / 194
29,ECO / 1067,300 / 1st,ECONOMICS,ECO 2929,49,ST / ECO / 194
29,ECO / 1068,300 / 1st,ECONOMICS,ECO 2929,43,ST / ECO / 194
29,ECO / 1069,300 / 1st,ECONOMICS,ECO 2929,54,ST / ECO / 194
29,ECO / 1070,300 / 1st,ECONOMICS,ECO 2929,93,ST / ECO / 194
29,ECO / 1071,300 / 1st,ECONOMICS,ECO 2929,65,ST / ECO / 194
29,ECO / 1072,300 / 1st,ECONOMICS,ECO 2929,74,ST / ECO / 194
29,ECO / 1073,300 / 1st,ECONOMICS,ECO 2929,80,ST / ECO / 194
29,ECO / 1074,300 / 1st,ECONOMICS,ECO 2929,91,ST / ECO / 194
29,ECO / 1075,300 / 1st,ECONOMICS,ECO 2929,74,ST / ECO / 194
29,ECO / 1076,300 / 1st,ECONOMICS,ECO 2929,73,ST / ECO / 194
29,ECO / 1077,300 / 1st,ECONOMICS,ECO 2929,53,ST / ECO / 194
29,ECO / 1078,300 / 1st,ECONOMICS,ECO 2929,45,ST / ECO / 194
29,ECO / 1079,300 / 1st,ECONOMICS,ECO 2929,50,ST / ECO / 194
29,ECO / 1080,300 / 1st,ECONOMICS,ECO 2929,86,ST / ECO / 194
29,ECO / 1081,300 / 1st,ECONOMICS,ECO 2929,58,ST / ECO / 194
29,ECO / 1082,300 / 1st,ECONOMICS,ECO 2929,46,ST / ECO / 194
29,ECO / 1083,300 / 1st,ECONOMICS,ECO 2929,59,ST / ECO / 194
29,ECO / 1084,300 / 1st,ECONOMICS,ECO 2929,96,ST / ECO / 194
29,ECO / 1085,300 / 1st,ECONOMICS,ECO 2929,80,ST / ECO / 194
29,ECO / 1086,300 / 1st,ECONOMICS,ECO 2929,74,ST / ECO / 194
29,ECO / 1087,300 / 1st,ECONOMICS,ECO 2929,82,ST / ECO / 194
29,ECO / 1088,300 / 1st,ECONOMICS,ECO 2929,55,ST / ECO / 194
29,ECO / 1089,300 / 1st,ECONOMICS,ECO 2929,89,ST / ECO / 194
29,ECO / 1090,300 / 1st,ECONOMICS,ECO 2929,83,ST / ECO / 194
29,ECO / 1091,300 / 1st,ECONOMICS,ECO 2929,86,ST / ECO / 194
29,ECO / 1092,300 / 1st,ECONOMICS,ECO 2929,68,ST / ECO / 194
29,ECO / 1093,300 / 1st,ECONOMICS,ECO 2929,53,ST / ECO / 194
29,ECO / 1094,300 / 1st,ECONOMICS,ECO 2929,57,ST / ECO / 194
29,ECO / 1095,300 / 1st,ECONOMICS,ECO 2929,41,ST / ECO / 194
29,ECO / 1096,300 / 1st,ECONOMICS,ECO 2929,95,ST / ECO / 194
29,ECO / 1097,300 / 1st,ECONOMICS,ECO 2929,89,ST / ECO / 194
29,ECO / 1098,300 / 1st,ECONOMICS,ECO 2929,38,ST / ECO / 194
29,ECO / 1099,300 / 1st,ECONOMICS,ECO 2929,64,ST / ECO / 194
29,ECO / 1100,300 / 1st,ECONOMICS,ECO 2929,87,ST / ECO / 194
30,ECO / 1001,300 / 1st,ECONOMICS,ECO 3030,62,ST / ECO / 195
30,ECO / 1002,300 / 1st,ECONOMICS,ECO 3030,49,ST / ECO / 195
30,ECO / 1003,300 / 1st,ECONOMICS,ECO 3030,50,ST / ECO / 195
30,ECO / 1004,300 / 1st,ECONOMICS,ECO 3030,36,ST / ECO / 195
30,ECO / 1005,300 / 1st,ECONOMICS,ECO 3030,56,ST / ECO / 195
30,ECO / 1006,300 / 1st,ECONOMICS,ECO 3030,65,ST / ECO / 195
